idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language,source_file,idiom_domain,idiom_register,slang_strength,regionality,generation_notes
syn_1b01114a2f4e1cd5,bathe the shimmer,bathe the shimmer,,to surround something with subtle attractiveness,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_8ebb3092e51a9ed9,chip the glow,chip the glow,,to diminish enthusiasm or charm slightly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_744e9a09c1876ac1,tuck the ember,tuck the ember,,to hide a small but persistent feeling,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_73e1b74ea2f6aa67,pinch the flicker,pinch the flicker,,to limit or control a brief indication or response,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_fe9533bd3ee128d5,stir the hush,stir the hush,,to initiate quiet or secretive changes,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_98b72acd0e212a6d,haul the mist,haul the mist,,to confront or carry through confusion,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_ce350be0a6918583,spike the ripple,spike the ripple,,to intensify a small reaction or trend suddenly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_39e40cb7d2241a33,catch the hush,catch the hush,,to notice or understand quiet or secret communication,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_1062aeb3df13add7,shade the ember,shade the ember,,to protect or hide a small but intense feeling,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_639512aa8e359d63,bend the glow,bend the glow,,to alter the positive perception subtly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_f7fa1c745f32da0c,drop the silken,drop the silken,,to remove a smooth or gentle façade,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_d764a6afefdaef9b,lick the frost,lick the frost,,to lightly experience coldness or rejection,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_cf6883d3c4cbeb0d,flash the murmur,flash the murmur,,to quickly reveal a quiet hint or secret,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_f53aca9aeb755f4d,ream the shadow,ream the shadow,,to harshly expose or criticize hidden issues,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_a0d63e53ffcf724e,spill the glaze,spill the glaze,,to reveal polished or surface-level information carelessly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_cc1bf2e0ea8517be,spin the frost,spin the frost,,to create cold or distant attitudes intentionally,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_53354405bfd3e5f2,stitch the whisper,stitch the whisper,,to connect small secret pieces of information,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_ff27dc99861f43a9,trick the flicker,trick the flicker,,to deceive using a brief or subtle sign,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_683386403039a4cc,flip the murmur,flip the murmur,,to expose a quiet rumor publicly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_f476207dec429705,channel the ember,channel the ember,,to direct a small but strong emotion,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_11739b1fd3e0882e,flip the weave,flip the weave,,to reverse an intricate plan or conversation,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_46dae5fc7f3bc873,throw the flicker,throw the flicker,,to cause a brief disturbance or distraction,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_22f7ebff0453df0b,bank the glow,bank the glow,,to save or rely on positive feelings,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_c03a35d7f83a2382,buzz the ember,buzz the ember,,to actively spread small hopeful or exciting news,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_88a4a9fecaa92683,hook the hush,hook the hush,,to catch attention in a subtle or secretive way,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_7b441684a81b1075,tip the mist,tip the mist,,to cause uncertainty or confusion to increase,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_ccc956a409ea375d,stamp the glow,stamp the glow,,to assert or mark positive approval strongly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_99c2f66bf42ce052,trace the flick,trace the flick,,to follow a brief signal or movement,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_92ea2a9e631f38b3,fold the shimmer,fold the shimmer,,to hide or cover subtle attractiveness,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_a668ace3a03f25aa,nudge the ember,nudge the ember,,to encourage a small but persistent feeling,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_529dc5817f3e84ce,flip the clutch,flip the clutch,,to change a controlling or decisive factor suddenly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_1ae1653760569843,spill the velvet,spill the velvet,,to reveal something soft or intimate accidentally,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_5020e5d00e45612b,kick the ember,kick the ember,,to extinguish a small hope or feeling forcefully,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_05e0f3efa6950fb7,bend the flicker,bend the flicker,,to change the meaning of a brief indication,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_96c569a7d6349e32,tug the frost,tug the frost,,to bring out cold or distant feelings deliberately,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_13b62eb80a0624fb,paint the ember,paint the ember,,to embellish a small feeling or truth,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_2547903889a1ed24,slice the shadow,slice the shadow,,to cut through confusion or disguise,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_6e6a759b148b4913,catch the whisper,catch the whisper,,to overhear or notice a secret,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_5cf401141e9c0152,lash the ember,lash the ember,,to angrily react to a small issue,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_07745a0230402a5a,spin the hush,spin the hush,,to spread secrets or quiet rumors,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_d7945673f008168f,bone the flicker,bone the flicker,,to thoroughly analyze a brief sign,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_a6a99f0ceaa2a5fc,tug the glow,tug the glow,,to draw out positive feelings slowly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_dfda272fd82dd39b,kick the shimmer,kick the shimmer,,to reject superficial charm abruptly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_b1b8f20eeec993d5,drag the hush,drag the hush,,to prolong secrecy or silence,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_6110967c26c3bf79,bend the shadow,bend the shadow,,to manipulate hidden matters,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_cf4b219b21a8f39f,stir the ember,stir the ember,,to provoke a small feeling or issue,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_e2577fa40b7eede9,chase the flicker,chase the flicker,,to pursue a fleeting chance,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_6b88f1496a474652,lash the whisper,lash the whisper,,to angrily react to a secret or rumor,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_def4475fbdfb1f87,throw the ember,throw the ember,,to cause minor trouble or provoke lightly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_ecda7569e2310d1d,nudge the shimmer,nudge the shimmer,,to encourage subtle attractiveness or appeal,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_d6f4fa63d6b502c7,hold the murmur,hold the murmur,,to maintain quiet communication,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_dac4b18a7fb61d0e,tone the hush,tone the hush,,to adjust the level of secrecy or quietness,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_b7a55c5bf879aea7,strike the ember,strike the ember,,to ignite a small but significant action or feeling,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_f590c089792f7dff,catch the frost,catch the frost,,to experience cold reception or rejection,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_204c35c5a76548aa,wave the glow,wave the glow,,to signal positivity or encouragement,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_dec597f980280d71,drip the ember,drip the ember,,to slowly express or reveal a small feeling,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_a6d0728458c62a00,split the hush,split the hush,,to break silence suddenly or sharply,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_920320e3bec92207,bite the mist,bite the mist,,to accept confusion or uncertainty unwillingly,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
syn_9d7997a0b2d25a9f,toss the frost,toss the frost,,to reject coldness or hostility,llm_generated_inventory,synthetic_generation,phrase,everyday_conversation,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1.csv,,,,,
