idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_000094,French leave,French leave,"As for Ditton, after all his courting, and his compliment, he ſtole avvay an Iriſhman's bride, and took a French leave of me and his maſter; […]","A departure taken quietly and unnoticed, without asking for permission or informing anyone.",kaikki_wiktionary,dictionary,noun,"dated, idiomatic, informal, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000095,Garden of Eden,Garden of Eden,,A state or condition of unsullied innocence.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000096,Gary Glitter,Gary Glitter,"Just because we like to take it up the Gary Glitter, darling, it doesn't mean we have to grow fat to satisfy the fears of our friends","The anus, especially in the context of anal sex.",kaikki_wiktionary,dictionary,noun,"UK, idiomatic, slang, vulgar",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000097,German goiter,German goiter,"Brothers Gribble, Berger, Wolf, Shadwill and the writer are still nursing their “beer muscles.” I mean German goitres.","A protruding stomach, especially one supposed to be indicative of excessive consumption of beer.",kaikki_wiktionary,dictionary,noun,"humorous, idiomatic, offensive, possibly",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000098,German virgin,German virgin,,"A poker hand in Texas hold 'em, consisting of two nine cards.",kaikki_wiktionary,dictionary,noun,"idiomatic, offensive, possibly",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000099,God Shave the Queen,God Shave the Queen,,God Save the Queen.,kaikki_wiktionary,dictionary,phrase,"derogatory, humorous, ironic, sometimes",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000100,God doesn't give with both hands,God doesn't give with both hands,"""Here's the thing: pretty and funny and a good actress—that's a hard combination,"" says casting director Lisa Miller Katz (Everybody Loves Raymond). 'God doesn't give with both hands' is the saying.""",Nobody is gifted or lucky in all areas; someone who has talents of one kind will have flaws of another.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000101,God hates a coward,God hates a coward,"Ivanova let out a long breath. “Ah, God hates a coward. Let’s take our chances with door number 2.”",Those who act out of cowardice or who are overly cautious are less likely to succeed.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000102,God helps those who help themselves,God helps those who help themselves,,Good fortune or providential aid comes to those who make an effort to accomplish things.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000103,God is in the detail,God is in the detail,,"Expresses the idea that truth is in the details; therefore, the more details someone provides, the more likely they are to be telling the truth.",kaikki_wiktionary,dictionary,proverb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000104,God knows,God knows,God knows many kids don't like going to school!,It is known unto God; it is certainly true.,kaikki_wiktionary,dictionary,phrase,often,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000105,God love someone,God love someone,"Near-synonyms: God bless you, God bless","Used to express (sincere, or jocular, or pitying) affection toward the specified person.",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000106,God loves a trier,God loves a trier,"Stodel put all her possessions in storage, grabbed a backpack, and set off. She commented on social media, ""Is this a ridiculous idea? Yes. Yes, it is. But God loves a trier and we'll see how far I get.""",Those who keep trying are likely to succeed.,kaikki_wiktionary,dictionary,phrase,UK,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000107,God rest her soul,God rest her soul,,An honorific phrase said parenthetically after mentioning a deceased female person.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000108,God rest his soul,God rest his soul,"Her mother hesitated, then said, with feeling, “Your grandfather, God rest his soul, was a humble man but a great one[…]”",An honorific phrase said parenthetically after mentioning a deceased male person.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000109,God rest their soul,God rest their soul,,An honorific phrase said parenthetically after mentioning a deceased person.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000110,God rest their souls,God rest their souls,,An honorific phrase said parenthetically after mentioning a group of people who are deceased.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000111,God works in mysterious ways,God works in mysterious ways,Person A: It seems that I'm about to be fired from my job.,Commenting that a seemingly unfortunate or unfavourable situation or change may be beneficial later or in the long run.,kaikki_wiktionary,dictionary,proverb,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000112,God's eye,God's eye,,"A decorative diamond-shaped item woven from yarn, associated with Mexican and Central and South American Native American peoples.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000113,God's gift,God's gift,He thinks he's God's gift to music lovers.,"Said of someone with an inflated sense of self-importance, or (occasionally) something that is overvalued.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000114,God's gift to men,God's gift to men,,Someone irresistible to men: someone whom all men find attractive; (often) someone ironically described as such.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000115,God's gift to women,God's gift to women,"After one encounter she confided to Rose, ""You know, Glen's grown to simply love himself so much, he just thinks he's God's gift to women. All the girls at that stupid uni seem to fall over each other to ride in his precious car […]",Someone irresistible to women: someone whom all women find attractive; (often) someone ironically described as such.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000116,God's green earth,God's green earth,No way on God's green earth is that going to happen.,The world.,kaikki_wiktionary,dictionary,noun,"emphatic, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000117,God's honest truth,God's honest truth,,"Unquestionable, absolute truth.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000118,God's work,God's work,"“Well, Walker, I think you'll enjoy the job. It's a lot of work at times, but baking is God's work, you know—feeding the people who need food to live.”",Any type of work that produces positive or constructive results.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000119,Gong Xi Fa Cai,Gong Xi Fa Cai,,Happy Chinese New Year,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000120,Google is your friend,Google is your friend,,"A suggestion that the addressee could learn something using an Internet search engine, rather than asking others.",kaikki_wiktionary,dictionary,phrase,"Internet, sarcastic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000121,Greek calends,Greek calends,"Blockheads, friends of my heart and liver, cousins of my tripe, are you ignorant that this symposium is as authentic as any of those tales of the Greek Calends, which you swallow and digest so easily, [...]?",A time that never occurs; never; when pigs fly.,kaikki_wiktionary,dictionary,noun,"idiomatic, plural, plural-only",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000122,Hail Mary,Hail Mary,Hail Mary deal,A risky last-ditch effort with great benefit but little chance of success; one whose success would require divine intervention; a Hail Mary pass.,kaikki_wiktionary,dictionary,noun,"US, attributive, figuratively, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000123,Hallmark moment,Hallmark moment,"And then comes that inevitable moment when someone makes a snide remark or brings up a past grudge, and the bottom falls out and things go south fast. In a matter of seconds my Hallmark moment goes right out the window.","A memorable moment or event, one which would either make for or call for a poignant greeting card.",kaikki_wiktionary,dictionary,noun,"US, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000124,Hollywood moment,Hollywood moment,He dived low to stop O'Hara's free-kick from swinging in before twice saving from Doyle. But his Hollywood moment came in the second half when his double save denied Fletcher and Hammill.,"A moment of great drama or sentimentality, suggesting the climax of a film.",kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000125,Holy Grail,Holy Grail,Nanotechnology is the holy grail of medicine.,Anything that is highly sought-after but attained only through a difficult endeavor.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000126,Holy of Holies,Holy of Holies,"Rabbi Akiba declared that if the other books of the Bible are holy, Shir Hashirim is the ""holy of holies.""",That which is holiest among holy things.,kaikki_wiktionary,dictionary,noun,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000127,Hoover flag,Hoover flag,"But drawing from my pants an old Hoover flag left over from my father's failed youth, I see I lack the least smudge of a penny to pay salvation's cover charge [...] with. So I begin circling the block drunkenly, in a holding pattern, [...]","An empty (penniless) pocket, turned inside out, showing that someone has no money (especially during the Great Depression.)",kaikki_wiktionary,dictionary,noun,"US, dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000128,Horn OK Please,Horn OK Please,"‘Awaaz Do’ […] is another way of expressing the single most phrase painted on the backs of lorries, ‘Horn OK please’ At first I thought I got the gist: please horn, OK? For the enormous trucks that rarely made use of their rear-view mirrors, it was essential to let them know of your desire to pass. However, I did find myself pondering, especially after several hours of chevron hypnosis, that there may be more than one way of viewing this curious assemblage of words. Was ‘horn’ a command or simple noun in this case? How to interpret the combination of the collaborative ‘OK’ with the supplicatory ‘please’? The more I thought about it, the less sense the phrase made and the more the three words appeared to have accidentally collided with one another to make a vaguely baffling bumper sticker.",A request to honk before overtaking a commercial vehicle that is written on the rear end.,kaikki_wiktionary,dictionary,phrase,India,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000129,"Houston, we have a problem","Houston, we have a problem","Houston, we have a problem. We're running out of oil! The petroleum that fuels our daily lives is getting harder to find.",Used to report that a (major) problem has occurred.,kaikki_wiktionary,dictionary,phrase,"US, humorous",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000130,Humpty Dumptyism,Humpty Dumptyism,"""It seems to be saying one or both of two things. One is that any score that comes out of any procedure that purports to measure intelligence is a value of the scale, intelligence. If so, this would be Humpty Dumptyism.""",The practice of insisting that a word means whatever one wishes it to.,kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000131,I am English,I am English,,Indicates that the speaker is from England.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000132,I am HIV positive,I am HIV positive,,Indicates that the speaker is a carrier of the human immunodeficiency virus.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000133,I am a doctor,I am a doctor,,"I am a doctor (a physician, a member of the medical profession)",kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000134,I am afraid of this,I am afraid of this,,Indicates that the speaker is afraid of something.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_000135,I am what I am,I am what I am,"For Jacob's God and Peter's Saviour Utters above each circumstance—""I am what I am""",I am as I must be; I cannot be changed; I can't help the way I am.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
