idiom_id,example,idiom_canonical_meaning,source,record_origin,license_source,example_language,meaning_language,meaning_arabic_language
idiomx_007557,Don't worry; it's not the end of the world if he doesn't attend.,"(It's of) minor importance, at least not as important as it first seemed.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010633,He was sweating bullets about the exam all week.,"To sweat profusely; especially, to be very nervous or anxious.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004074,"All these familiar flavors are again front and center in The Pirates! Band Of Misfits, the feature that returns Aardman to theatrical stop-motion after the CGI of Arthur Christmas and Flushed Away.",At the center of attention.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004615,"If you forgot to bring your toothpaste, you'll have to go without.",To forgo (something).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004338,,"Something very pleasant, beneficial or useful, often received unexpectedly and without being deserved.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010398,"There are several upstarts, who, without the genius to invent a style, have been copying yours, and trying to steal your thunder.","To appropriate someone's ideas or information, typically in order to look better at that person's expense.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008305,,To provide reparation or compensation to Indigenous Australians based on the claim that the country is theirs.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007442,"Her childhood had not been as bad as some, but it had been no picnic.",Something difficult or unpleasant.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005364,"After months in the horse latitudes, retail and auto sales are scudding along at a brisk pace.","A condition of relative inactivity, calm, or lethargy.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001826,,"A sticky, difficult situation.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000519,"Whereas in the 1960s, incomes rose as the economy grew—to use President Kennedy's phrase, “a rising tide lifts all the boats”—this no longer applied in the 1980s.",A truly good outcome benefits all.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008794,"It is like bro you might as well just say what you're trying to say because what you're saying is still offensive. You're just trying to put, like, some blanket over.",Make (something) seem less serious.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011424,I see it warn't a bit of use to try to go ahead—I'd got to throw up my hands.,To cease an attempt because it is perceived as doomed.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004499,,go fuck oneself; fuck off.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007400,,Used on signs to indicate that entry into the area where the sign is displayed is forbidden.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004220,We should get moving with the props if we want this play ready on time.,To start hurrying to undertake a task.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012022,,"Used to express appreciation of diversity, especially between the sexes; sometimes referring to cultural diversity, and more rarely to diversity of opinion, as in ""let's agree to disagree"".",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012391,,Please direct me to a hotel.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008845,"""[Y]ou surely aren't thinking you can put one over on me in this business? Tell me, you don't take me for that sort of ivory-skulled boob?""","To fool, trick, or deceive.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009268,,Eventuality.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007336,"And so: The indication of Brahman is Neti, Neti — Not this, Not this, for beyond saying Neti, Neti, there is nothing else possible — for It is Truth beyond Truth","In Vedic and subsequent Hindu philosophy, the doctrine of ""not this, not that"", which holds that Brahman (the Supreme Being, God) has absolutely no specific characteristics and cannot be described in positive terms.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004783,Don't think too hard about the answers to a personality test; just go with your gut feeling.,An instinct or intuition; an immediate or basic feeling or reaction without a logical rationale.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005231,"The flavors of the food hit the high notes: the rightly famous Canlis salad, the signature Peter Canlis sweet prawns floating on a sea of butter, and a succulent Kobe-style steak.","To produce or attain, at least for a period of time, an especially satisfactory degree of achievement or fulfilment.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010560,"""I'm stuck on the way you sing that [Edvard] Grieg song,"" he declared.",Fascinated by; enchanted by.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000750,―I hate this medicine! ―Just take the horrid-tasting stuff and be done with it.,Used to terminate discussion or delay with a call to action,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001176,"I am not down with you children bullying and disrespecting one another, so cut it out!","To be alright, okay, or in agreement with; approve of; stand for; to accept as good, right, or preferred.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004505,,"go to hell!, get lost!, fuck off!",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005043,"If you go out and play and get your clothes dirty, I'll have your guts for garters!",To reprimand severely.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002555,She carefully watches the efforts of Koreans who are suing Japan to get reparations for the comfort women. It was only in 1993 that Japan formally recognized its involvement in the forced prostitution.,"A woman forced, or supposedly recruited, into brothels by the Japanese occupation forces before or during World War II.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001403,"“There's a lot of big men on campus,” said one investor close to some of Meta's AI leaders.",An alpha male.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007287,It was a real nail biter waiting for the test results.,"A situation which causes anxiety, suspense, nervousness or discomfort.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008807,He put an end to the loud music by pulling the plug.,To terminate or abolish.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008285,"In the succeeding years I paid many more visits to Scotland; this was made easy even for those of modest means, by that wonderful institution, the ""Inverness Tourist."" For £3 one could get a ticket from London to Inverness and back with a wide choice of routes, […].",To visit.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003144,Would you like a biscuit? ― Don't mind if I do!,Used to express acceptance of something offered to the speaker.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006148,"As the project came to an end, it was all a bit of a kick bollocks scramble.",A free for all or panic situation.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010965,"William. No palaver! tell it to the marines. What, tacking and double tacking! Come to what you want to say at once.",I do not believe what you said.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003489,"I've dreamt in my life dreams that have stayed with me ever after, and changed my ideas; they've gone through and through me, like wine through water, and altered the colour of my mind.","forever, for eternity",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000773,,Used to note the addition of a new voice to an existing discussion.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006144,We kick ass and take names and call muster.,"To beat someone in a competition, fight, or other situation.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007320,"""I expect I'll have an invite to a necktie-party some day. . . . I'm always afraid the wrong necktie will be mine. Were you ever lynched?""","An execution by hanging, especially a lynching.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007316,,The primary driving force for most new inventions is a need.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002055,We'll need to bake more of those new chicken and mushroom pies. The customers can't get enough.,Greatly enjoys; likes a lot.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003356,"Their substitutes featured two players from League One clubs and Miller, who earns his crust these days with Vancouver Whitecaps.","To earn money, to do something as a job.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003878,The dogs flushed out some doves.,"To drive out or expose something or someone, as a game bird or other game animal from cover.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012146,,A bar or other local drinking establishment.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000745,,Eggcorn of and the like.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009617,Hearing that the killer escaped prison sent shivers down my spine.,To terrify; to make someone feel extremely nervous.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007392,,Brown shoes and tweed clothing are acceptable in the countryside but not in the city.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009870,"But I have spoken long enough. There are times when silence is golden, and one of those times is at hand.",Often the best choice is to say nothing.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007106,"I was just walking down the road, minding my own business, when I was attacked by a mugger.",To concern oneself only with what is of interest to oneself and not interfere in the affairs of others.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003636,"As Congo nears the 50th anniversary of its independence from Belgium on June 30th, Mr Chebeya’s murky death suggests that 2006 was a false dawn.",Something engendering premature hope; a promising sign which in fact leads to nothing.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012783,"What would happen if you went to the soil and said, ""Give me some fruit. Give me some plants""? The soil would probably respond, ""Excuse me, sir, but you're a little confused. You must be new here. That's not the way the game is played.""","Used to express (often sarcastically) that someone has in some way displayed their ignorance, unfamiliarity, or incompetence.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009277,"[A] dozen Americans could, at any time, construct a house, the ‘rough and ready’ habits of the people usually teaching them, in a rude way, a good deal of a great many other arts, besides this of the carpenter.","Crude or unpolished, but still fit for use; good enough.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011579,The damage that he did to his car was to the tune of two grand.,Roughly; about; to the approximate sum or extent of.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004024,,"A situation in which the seller pays for transportation to the port, and the buyer pays for the rest of the transportation.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011833,,The tactics or strategies of an adversary can also be used against them.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
